timestamp,status_mesin,status_idle,durasi_idle_s,getaran_g,sw420_terdeteksi,gps_fix,gps_lat,gps_lon
2026-09-26T23:32:55,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:32:57,MATI,AMAN,0,0.0166,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:32:59,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:02,MATI,AMAN,0,0.0161,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:04,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:07,MATI,AMAN,0,0.0148,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:09,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:33:12,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:14,MATI,AMAN,0,0.0156,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:16,MATI,AMAN,0,0.0155,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:19,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:21,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:23,MATI,AMAN,0,0.0144,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:26,MATI,AMAN,0,0.0129,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:28,MATI,AMAN,0,0.0178,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:30,MATI,AMAN,0,0.0151,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:33,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:35,MATI,AMAN,0,0.0178,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:37,MATI,AMAN,0,0.0171,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:40,MATI,AMAN,0,0.0157,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:42,MATI,AMAN,0,0.0172,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:33:44,MATI,AMAN,0,0.0153,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:33:47,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.8,0.6,MIRING
2026-09-26T23:33:49,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:51,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:33:54,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:33:56,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:33:58,MATI,AMAN,0,0.0152,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:01,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:04,MATI,AMAN,0,0.0176,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:06,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:08,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:11,MATI,AMAN,0,0.017,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:13,MATI,AMAN,0,0.0156,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:15,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:18,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:34:20,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:34:22,MATI,AMAN,0,0.0154,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:34:25,MATI,AMAN,0,0.0154,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:34:27,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:30,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:32,MATI,AMAN,0,0.017,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:34,MATI,AMAN,0,0.0177,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:37,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:39,MATI,AMAN,0,0.0161,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:34:41,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:44,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:34:46,ON,IDLE,0,0.0331,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:34:49,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:34:51,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:54,MATI,AMAN,0,0.0158,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:34:56,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:34:58,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:01,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:03,MATI,AMAN,0,0.0158,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:35:06,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:08,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:11,MATI,AMAN,0,0.016,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:13,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:15,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:18,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:35:20,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:35:22,MATI,AMAN,0,0.0153,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:35:25,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:35:27,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:29,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:32,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:34,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:37,MATI,AMAN,0,0.017,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:39,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:42,MATI,AMAN,0,0.0171,0,0,0.0,0.0,88.9,0.8,MIRING
2026-09-26T23:35:44,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:35:47,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:35:49,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:35:51,MATI,AMAN,0,0.015,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:35:55,MATI,AMAN,0,0.0259,0,0,0.0,0.0,88.9,0.8,MIRING
2026-09-26T23:35:58,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:36:02,MATI,AMAN,0,0.017,0,0,0.0,0.0,88.7,0.9,MIRING
2026-09-26T23:36:04,MATI,AMAN,0,0.0156,0,0,0.0,0.0,88.8,0.8,MIRING
2026-09-26T23:36:07,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:36:09,MATI,AMAN,0,0.0158,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:36:12,MATI,AMAN,0,0.0153,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:36:15,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:36:20,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.9,0.7,MIRING
2026-09-26T23:36:25,MATI,AMAN,0,0.0177,0,0,0.0,0.0,88.7,0.9,MIRING
2026-09-26T23:36:30,MATI,AMAN,0,0.0171,0,0,0.0,0.0,88.7,0.7,MIRING
2026-09-26T23:36:35,MATI,AMAN,0,0.0161,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:36:40,MATI,AMAN,0,0.0146,0,0,0.0,0.0,87.8,1.1,MIRING
2026-09-26T23:36:45,MATI,AMAN,0,0.0156,0,0,0.0,0.0,87.1,1.4,MIRING
2026-09-26T23:36:50,MATI,AMAN,0,0.0137,0,0,0.0,0.0,87.6,1.3,MIRING
2026-09-26T23:36:55,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.5,0.8,MIRING
2026-09-26T23:37:00,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:05,MATI,AMAN,0,0.0157,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:11,MATI,AMAN,0,0.018,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:15,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.6,0.9,MIRING
2026-09-26T23:37:18,MATI,AMAN,0,0.0174,0,0,0.0,0.0,88.6,0.9,MIRING
2026-09-26T23:37:20,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:23,MATI,AMAN,0,0.0149,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:37:25,MATI,AMAN,0,0.0162,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:28,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:37:31,MATI,AMAN,0,0.0227,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:37:33,MATI,AMAN,0,0.0171,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:36,MATI,AMAN,0,0.0158,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:39,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.3,1.0,MIRING
2026-09-26T23:37:42,MATI,AMAN,0,0.0158,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:44,MATI,AMAN,0,0.0144,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:47,MATI,AMAN,0,0.0166,0,0,0.0,0.0,88.6,0.9,MIRING
2026-09-26T23:37:50,MATI,AMAN,0,0.0172,0,0,0.0,0.0,88.2,0.8,MIRING
2026-09-26T23:37:52,MATI,AMAN,0,0.0174,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:37:54,MATI,AMAN,0,0.0151,0,0,0.0,0.0,88.7,0.9,MIRING
2026-09-26T23:37:57,MATI,AMAN,0,0.0165,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:37:59,MATI,AMAN,0,0.0156,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:02,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:04,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:06,MATI,AMAN,0,0.0171,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:09,MATI,AMAN,0,0.0156,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:11,MATI,AMAN,0,0.0151,0,0,0.0,0.0,88.6,0.7,MIRING
2026-09-26T23:38:14,MATI,AMAN,0,0.0145,0,0,0.0,0.0,88.6,0.9,MIRING
2026-09-26T23:38:16,ON,IDLE,0,0.0311,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:19,MATI,AMAN,0,0.016,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:21,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:23,MATI,AMAN,0,0.015,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:26,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:28,MATI,AMAN,0,0.0286,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:31,MATI,AMAN,0,0.0288,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:33,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.6,0.7,MIRING
2026-09-26T23:38:35,MATI,AMAN,0,0.016,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:38,MATI,AMAN,0,0.0238,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:40,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:43,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:45,MATI,AMAN,0,0.0167,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:47,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:50,MATI,AMAN,0,0.0127,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:52,MATI,AMAN,0,0.0156,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:54,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:38:57,MATI,AMAN,0,0.0159,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:38:59,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:02,ON,IDLE,0,0.0788,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:04,MATI,AMAN,0,0.0166,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:06,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:09,MATI,AMAN,0,0.016,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:11,MATI,AMAN,0,0.0169,0,0,0.0,0.0,88.6,0.9,MIRING
2026-09-26T23:39:13,MATI,AMAN,0,0.0173,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:39:16,MATI,AMAN,0,0.016,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:39:18,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:20,MATI,AMAN,0,0.015,0,0,0.0,0.0,88.7,0.5,MIRING
2026-09-26T23:39:23,MATI,AMAN,0,0.0155,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:39:25,MATI,AMAN,0,0.0154,0,0,0.0,0.0,88.4,1.3,MIRING
2026-09-26T23:39:27,MATI,AMAN,0,0.0176,0,0,0.0,0.0,88.5,0.8,MIRING
2026-09-26T23:39:30,MATI,AMAN,0,0.0168,0,0,0.0,0.0,88.8,0.3,MIRING
2026-09-26T23:39:32,MATI,AMAN,0,0.0172,0,0,0.0,0.0,88.6,0.7,MIRING
2026-09-26T23:39:35,MATI,AMAN,0,0.0158,0,0,0.0,0.0,88.8,0.7,MIRING
2026-09-26T23:39:37,MATI,AMAN,0,0.0157,0,0,0.0,0.0,88.9,0.5,MIRING
2026-09-26T23:39:39,MATI,AMAN,0,0.015,0,0,0.0,0.0,88.8,0.6,MIRING
2026-09-26T23:39:42,MATI,AMAN,0,0.0157,0,0,0.0,0.0,88.8,0.4,MIRING
2026-09-26T23:39:44,MATI,AMAN,0,0.0174,0,0,0.0,0.0,88.8,0.4,MIRING
2026-09-26T23:39:47,MATI,AMAN,0,0.017,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:39:49,MATI,AMAN,0,0.0163,0,0,0.0,0.0,88.6,0.8,MIRING
2026-09-26T23:39:51,MATI,AMAN,0,0.015,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-26T23:39:54,MATI,AMAN,0,0.0154,0,0,0.0,0.0,88.6,0.9,MIRING
2026-09-26T23:39:56,MATI,AMAN,0,0.0164,0,0,0.0,0.0,88.7,0.8,MIRING
2026-09-27T00:20:36,MATI,AMAN,0,0.0153,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:20:38,MATI,AMAN,0,0.0173,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:20:40,MATI,AMAN,0,0.0158,0,0,0.0,0.0,0.1,-0.1,NORMAL
2026-09-27T00:20:41,MATI,AMAN,0,0.0163,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:20:43,MATI,AMAN,0,0.0163,0,0,0.0,0.0,0.0,0.1,NORMAL
2026-09-27T00:20:45,MATI,AMAN,0,0.0154,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:20:46,MATI,AMAN,0,0.0169,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:20:48,MATI,AMAN,0,0.0159,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:20:49,MATI,AMAN,0,0.0155,0,0,0.0,0.0,0.2,0.0,NORMAL
2026-09-27T00:20:51,MATI,AMAN,0,0.0172,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:20:53,MATI,AMAN,0,0.0165,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:20:54,MATI,AMAN,0,0.0165,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:20:56,ON,IDLE,0,0.0314,0,0,0.0,0.0,0.2,-0.1,NORMAL
2026-09-27T00:20:58,MATI,AMAN,0,0.0174,0,0,0.0,0.0,0.1,0.1,NORMAL
2026-09-27T00:20:59,MATI,AMAN,0,0.0162,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:01,MATI,AMAN,0,0.0168,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:03,MATI,AMAN,0,0.015,0,0,0.0,0.0,0.1,0.1,NORMAL
2026-09-27T00:21:04,MATI,AMAN,0,0.0154,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:06,MATI,AMAN,0,0.0165,0,0,0.0,0.0,0.2,-0.0,NORMAL
2026-09-27T00:21:08,MATI,AMAN,0,0.0143,0,0,0.0,0.0,0.2,-0.1,NORMAL
2026-09-27T00:21:09,MATI,AMAN,0,0.0156,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:21:11,MATI,AMAN,0,0.0149,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:21:13,MATI,AMAN,0,0.0159,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:14,MATI,AMAN,0,0.0158,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:16,MATI,AMAN,0,0.0162,0,0,0.0,0.0,0.2,-0.1,NORMAL
2026-09-27T00:21:18,MATI,AMAN,0,0.0157,0,0,0.0,0.0,0.2,-0.0,NORMAL
2026-09-27T00:21:19,ON,AMAN,0,0.3486,0,0,0.0,0.0,-0.0,-0.0,NORMAL
2026-09-27T00:21:21,ON,AMAN,0,0.4935,0,0,0.0,0.0,-0.1,-0.1,NORMAL
2026-09-27T00:21:23,MATI,AMAN,0,0.0163,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:21:24,MATI,AMAN,0,0.0169,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:21:26,MATI,AMAN,0,0.0162,0,0,0.0,0.0,0.1,0.1,NORMAL
2026-09-27T00:21:28,MATI,AMAN,0,0.0169,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:29,MATI,AMAN,0,0.0169,0,0,0.0,0.0,0.1,0.1,NORMAL
2026-09-27T00:21:31,ON,IDLE,0,0.0782,0,0,0.0,0.0,-0.0,0.2,NORMAL
2026-09-27T00:21:33,ON,AMAN,0,0.3821,0,0,0.0,0.0,0.0,-0.0,NORMAL
2026-09-27T00:21:34,ON,IDLE,0,0.1796,0,0,0.0,0.0,-0.0,0.0,NORMAL
2026-09-27T00:21:36,ON,AMAN,0,0.2814,0,0,0.0,0.0,-0.1,0.1,NORMAL
2026-09-27T00:21:38,ON,AMAN,0,0.3737,0,0,0.0,0.0,0.1,0.1,NORMAL
2026-09-27T00:21:39,ON,AMAN,0,0.5284,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:41,ON,AMAN,0,0.4939,0,0,0.0,0.0,-0.3,0.0,NORMAL
2026-09-27T00:21:43,ON,AMAN,0,0.6812,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:44,ON,AMAN,0,0.5426,0,0,0.0,0.0,0.1,-0.0,NORMAL
2026-09-27T00:21:46,ON,IDLE,0,0.0385,0,0,0.0,0.0,-0.1,0.2,NORMAL
2026-09-27T00:21:48,MATI,AMAN,0,0.0219,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:49,MATI,AMAN,0,0.0157,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:51,MATI,AMAN,0,0.0172,0,0,0.0,0.0,0.1,0.0,NORMAL
2026-09-27T00:21:52,ON,AMAN,0,0.4548,0,0,0.0,0.0,-0.3,0.2,NORMAL
2026-09-27T00:21:54,ON,AMAN,0,0.7952,0,0,0.0,0.0,0.1,-0.2,NORMAL
2026-09-27T00:21:56,ON,AMAN,0,0.3576,0,0,0.0,0.0,0.2,0.0,NORMAL
2026-09-27T00:21:57,MATI,AMAN,0,0.0166,0,0,0.0,0.0,0.1,0.1,NORMAL
2026-09-27T00:21:59,MATI,AMAN,0,0.0174,0,0,0.0,0.0,0.0,0.1,NORMAL
2026-09-27T00:22:01,MATI,AMAN,0,0.0176,0,0,0.0,0.0,0.1,-0.3,NORMAL
2026-09-27T00:22:02,MATI,AMAN,0,0.0221,0,0,0.0,0.0,-4.4,-6.6,NORMAL
2026-09-27T00:22:04,MATI,AMAN,0,0.0252,0,0,0.0,0.0,-10.5,-12.7,MIRING
2026-09-27T00:22:06,MATI,AMAN,0,0.0168,0,0,0.0,0.0,-12.1,-14.1,MIRING
2026-09-27T00:22:07,MATI,AMAN,0,0.0154,0,0,0.0,0.0,-12.2,-14.2,MIRING
2026-09-27T00:22:09,MATI,AMAN,0,0.0238,0,0,0.0,0.0,-13.3,-15.1,MIRING
2026-09-27T00:22:11,MATI,AMAN,0,0.0154,0,0,0.0,0.0,-7.5,-9.5,NORMAL
2026-09-27T00:22:12,MATI,AMAN,0,0.0188,0,0,0.0,0.0,-1.0,-3.2,NORMAL
2026-09-27T00:22:14,MATI,AMAN,0,0.0169,0,0,0.0,0.0,-1.1,0.4,NORMAL
2026-09-27T00:22:16,MATI,AMAN,0,0.0162,0,0,0.0,0.0,-1.1,0.4,NORMAL
2026-09-27T00:22:18,MATI,AMAN,0,0.0156,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:19,MATI,AMAN,0,0.0165,0,0,0.0,0.0,-0.9,0.3,NORMAL
2026-09-27T00:22:21,MATI,AMAN,0,0.0218,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:22,MATI,AMAN,0,0.0169,0,0,0.0,0.0,-0.9,0.3,NORMAL
2026-09-27T00:22:24,MATI,AMAN,0,0.0182,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:26,MATI,AMAN,0,0.0164,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:28,MATI,AMAN,0,0.0134,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:30,MATI,AMAN,0,0.0294,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:31,MATI,AMAN,0,0.0166,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:33,MATI,AMAN,0,0.0162,0,0,0.0,0.0,-0.9,0.3,NORMAL
2026-09-27T00:22:34,MATI,AMAN,0,0.0162,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:36,MATI,AMAN,0,0.0239,0,0,0.0,0.0,-0.9,0.4,NORMAL
2026-09-27T00:22:38,MATI,AMAN,0,0.017,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:39,MATI,AMAN,0,0.0174,0,0,0.0,0.0,-0.9,0.3,NORMAL
2026-09-27T00:22:41,MATI,AMAN,0,0.0163,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:43,MATI,AMAN,0,0.0155,0,0,0.0,0.0,-0.9,0.3,NORMAL
2026-09-27T00:22:44,MATI,AMAN,0,0.0181,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:46,MATI,AMAN,0,0.0169,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:48,MATI,AMAN,0,0.0164,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:22:49,MATI,AMAN,0,0.0172,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:51,MATI,AMAN,0,0.0164,0,0,0.0,0.0,-0.9,0.3,NORMAL
2026-09-27T00:22:53,MATI,AMAN,0,0.0165,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:54,MATI,AMAN,0,0.0173,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:56,MATI,AMAN,0,0.0166,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:58,MATI,AMAN,0,0.0161,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:22:59,MATI,AMAN,0,0.0165,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:23:01,MATI,AMAN,0,0.0151,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:23:03,MATI,AMAN,0,0.0174,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:23:04,MATI,AMAN,0,0.0121,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:23:06,MATI,AMAN,0,0.0165,0,0,0.0,0.0,-0.9,0.4,NORMAL
2026-09-27T00:23:08,MATI,AMAN,0,0.0174,0,0,0.0,0.0,-1.0,0.4,NORMAL
2026-09-27T00:23:10,MATI,AMAN,0,0.0158,0,0,0.0,0.0,-1.0,0.3,NORMAL
2026-09-27T00:23:11,MATI,AMAN,0,0.0161,0,0,0.0,0.0,-1.0,0.4,NORMAL
